epoch,loss,contrast_loss,recon_loss,lr
42,0.02263070421856052,0.030644052817175787,0.003932891345660512,2.5750000000000013e-05
43,0.021631689269755346,0.02929426470460991,0.0037523472080162414,1.7378034985236535e-05
44,0.020989888290447803,0.028384239905669042,0.0037364020206344622,1.0453658778440109e-05
45,0.020636447129072623,0.027879268392765274,0.0037365318198377888,5.279499846691251e-06
46,0.020468835691766194,0.027642634115181863,0.003729973454028368,2.0816937636766186e-06
47,0.022344928439512537,0.03003344531947126,0.004405056122535219,0.0001
48,0.021357114848312146,0.028801022617456814,0.003987997521956762,9.972883382072954e-05
49,0.020116559631424023,0.027184666080089907,0.0036243126029148697,9.891830623632339e-05
50,0.0190753191782278,0.025707121309824287,0.003601115367685755,9.757729755661011e-05
51,0.018454957528350253,0.024927517290537556,0.003352318851587673,9.572050015330874e-05
52,0.01695131819918364,0.022740536210282394,0.00344314340618439,9.336825748732972e-05
53,0.01560788377537392,0.020955475284426938,0.003130170852333928,9.05463412215599e-05
54,0.01530428495364807,0.02047715337248519,0.003234258781109626,8.728566886113102e-05
55,0.014447358365093048,0.01931076019342678,0.003099421718313048,8.362196501476348e-05
56,0.013622962342439374,0.01815312147276321,0.0030525919767872742,7.959536998847742e-05
57,0.013395270551457845,0.01775575773693466,0.003220800911852469,7.525e-05
58,0.012388389539167596,0.01642822199537477,0.0029621144232805817,7.063346383225212e-05
59,0.01193874907476129,0.015744797315467924,0.003057970223017037,6.57963412215599e-05
60,0.011559283542252767,0.015286118564775582,0.002863335192281132,6.079162869547908e-05
61,0.010851186353344625,0.01425027922426428,0.0029199702063730606,5.5674158931748854e-05
62,0.010579658367593463,0.013905875135484773,0.0028184860032827905,5.0500000000000015e-05
63,0.01012225457088789,0.013273860480906782,0.0027685082013097903,4.532584106825116e-05
64,0.009591622618124044,0.012531272898134679,0.002732438687235117,4.020837130452091e-05
65,0.009510364221447768,0.012412785527643185,0.002738048033400749,3.5203658778440106e-05
66,0.00917573657692022,0.011954318992745053,0.0026923776254989206,3.0366536167747902e-05
67,0.008915320087301856,0.011589709260685291,0.0026750794941714654,2.5750000000000013e-05
68,0.008564421148427452,0.011103116408533727,0.0026407995455277463,2.1404630011522586e-05
69,0.008329478014881412,0.010755964390894709,0.00266767698728169,1.7378034985236535e-05
70,0.008229418936631797,0.010624959073451616,0.0026398254345015933,1.3714331138868997e-05
71,0.008162583068284827,0.01053966383402288,0.002616061446800207,1.0453658778440109e-05
72,0.008114262837625574,0.010468611812268118,0.0026207822180973985,7.631742512670284e-06
73,0.008079959954193328,0.010424498248448799,0.0026093709806445987,5.279499846691251e-06
74,0.008023983633514338,0.010344609394473991,0.0026091904340622327,3.4227024433899e-06
75,0.00800923889958843,0.010327649967816417,0.0025996130367275327,2.0816937636766186e-06
76,0.00800114890153054,0.01031704124980024,0.0025974004762247204,1.2711661792704665e-06
77,0.008913653946850293,0.011577867388374822,0.0026971564007302125,0.0001
78,0.008776509696811747,0.011364200567186344,0.0027385646225108456,9.99321619703514e-05
79,0.008819273443562755,0.011444194380419503,0.0026944581147593754,9.972883382072954e-05
80,0.008552004735489997,0.011076910089347318,0.0026605590945109727,9.939057285945933e-05
81,0.008442177540564444,0.010896703269175608,0.002714950661174953,9.891830623632339e-05
82,0.008409307629820735,0.01092931851086784,0.002529282928056394,9.831332840130888e-05
83,0.008274191838669747,0.010719317306090185,0.00256889948893028,9.757729755661011e-05
84,0.008061915218422654,0.010422432636551094,0.0025540414557326586,9.671223111161149e-05
85,0.007813308096471398,0.010098090468697288,0.002482149499701336,9.572050015330874e-05
86,0.007900908308511135,0.010169022100914542,0.0026086431103370463,9.460482294732421e-05
87,0.007577459499589168,0.009769371097081602,0.0024629998156645645,9.336825748732972e-05
88,0.007386002385464963,0.00947113505693172,0.002520692950929515,9.20141931132985e-05
89,0.0072244413352260985,0.009280464644446814,0.002427053418553745,9.05463412215599e-05
90,0.007297202530996098,0.00937391504066151,0.002451539965113625,8.896872509212006e-05
91,0.007046699915857365,0.009016968834960911,0.002449406109129389,8.728566886113102e-05
92,0.007147274537419435,0.009170771774976553,0.0024257812251259263,8.55017856687341e-05
93,0.0066003461581810065,0.00832866081694495,0.002567612143078198,8.362196501476348e-05
94,0.006695130819571205,0.00855563373673552,0.0023539577960036695,8.165135935696696e-05
95,0.006538072630307094,0.008328809488769668,0.002359686834582438,7.959536998847742e-05
96,0.006481072570750257,0.008269301349719172,0.0023085393021271255,7.745963223324384e-05
97,0.0062008840332661444,0.00790014475727124,0.002235942716166998,7.525e-05
98,0.006072044276515953,0.007621289101310443,0.0024571396885827803,7.297252973710757e-05
99,0.00588244433553579,0.007443906436431765,0.0022390332703556243,7.063346383225212e-05
100,0.005809361355932197,0.007306740923741018,0.0023154758925860125,6.823921350249237e-05
101,0.005641365324360474,0.007113839659905352,0.002205591988361751,6.57963412215599e-05
102,0.005123950423148926,0.006393468998066964,0.002161740434045593,6.331154273257477e-05
103,0.00498227151062262,0.006196558316095964,0.0021489356314608205,6.079162869547908e-05
104,0.004941137544665253,0.00614084366669303,0.002141823342147594,5.8243506019491436e-05
105,0.004885880016081501,0.006068808995890625,0.0021257124783005564,5.5674158931748854e-05
106,0.004729804421610122,0.005836772474197005,0.0021468790878619378,5.3090629834025715e-05
107,0.004725127633719239,0.00583420307899966,0.002137285006271365,5.0500000000000015e-05
108,0.004601196902513038,0.005678474580296703,0.002087548963027075,4.7909370165974294e-05
109,0.004647800355936245,0.0057500075845988855,0.0020759835208688554,4.532584106825116e-05
110,0.00456000937022812,0.005619741522150434,0.00208730117980546,4.275649398050857e-05
111,0.004478236282981622,0.005491169872061619,0.0021147245327786854,4.020837130452091e-05
112,0.004415111895408093,0.005416352914896076,0.002078882929830191,3.768845726742523e-05
113,0.004379126532391335,0.005380308436133419,0.002043035501264967,3.5203658778440106e-05
114,0.004277032368797033,0.005246386997045723,0.002015205004136078,3.2760786497507636e-05
115,0.004251746755471686,0.0051963454731776436,0.0020476831326959656,3.0366536167747902e-05
116,0.004193666457285872,0.005120872002983863,0.002030186867341399,2.8027470262892437e-05
117,0.004189608654754314,0.005120683688498199,0.0020171002950519325,2.5750000000000013e-05
118,0.004132821488019545,0.005030289771760484,0.0020387288532219827,2.3540367766756178e-05
119,0.004099297644279432,0.004980580112017682,0.0020429720432730393,2.1404630011522586e-05
120,0.00404436808336565,0.004918714572689472,0.0020042264649722105,1.9348640643033057e-05
121,0.004008161231225434,0.004865124660644445,0.0020085801797298094,1.7378034985236535e-05
122,0.003972953629515056,0.004826157964858643,0.0019821435504127293,1.54982143312659e-05
123,0.003944590226941121,0.004788964417624205,0.0019743839036285254,1.3714331138868997e-05
124,0.003902598369556169,0.004729578131870463,0.0019729789724806323,1.2031274907879942e-05
125,0.003867277704800169,0.004676860251735585,0.0019782518812765677,1.0453658778440109e-05
126,0.0038561551096790935,0.004655457357299989,0.0019911167464063814,8.985806886701515e-06
127,0.0038181705832054528,0.004607916955308156,0.0019754291230735057,7.631742512670284e-06
128,0.003808096418409453,0.004591200216767296,0.0019808542866182203,6.395177052675795e-06
129,0.0037935376923996953,0.004576962179199503,0.0019655473675811662,5.279499846691251e-06
130,0.003794481866498245,0.004578075057209693,0.001966097955786002,4.287768888388514e-06
131,0.003780081341392361,0.004558550227329761,0.0019636540363232296,3.4227024433899e-06
132,0.0037593034932797307,0.004530903431611932,0.001958903684862889,2.6866715986911185e-06
133,0.0037533623743608285,0.004523558681891397,0.0019562377216061576,2.0816937636766186e-06
134,0.003747934160977214,0.004514991562736744,0.001958133585867472,1.6094271405406859e-06
135,0.0037403914097618933,0.004505466776921215,0.0019552157493308185,1.2711661792704665e-06
136,0.003737523739497798,0.004501178731929182,0.0019556621419421086,1.0678380296485951e-06
137,0.0041249963450051535,0.005042303648179569,0.001984612904683066,0.0001
138,0.0042676138182287104,0.0052300109064390195,0.0020220207050442697,9.998303758629009e-05
139,0.004231057319460282,0.005199320431605277,0.0019717768591362983,9.99321619703514e-05
140,0.0042081656067845565,0.005168444776465246,0.0019675143053367113,9.984740801978984e-05
141,0.004382373943371931,0.005416885454057289,0.0019685138278873636,9.972883382072954e-05
142,0.00440319750875157,0.005453781970209093,0.0019518339744536207,9.957652063800363e-05
143,0.005138689583691303,0.006487230597122107,0.0019920939162451153,9.939057285945933e-05
144,0.005267538336192956,0.006680165208990729,0.00197140903910622,9.917111792441576e-05
145,0.00545262337885409,0.006973868264443202,0.0019030521264843021,9.891830623632339e-05
146,0.005058945592221183,0.006404726090355931,0.001918791412996749,9.8632311059685e-05
147,0.005389691095479066,0.006887381952249901,0.0018950793843638773,9.831332840130888e-05
148,0.005473065838062515,0.0070074696141602996,0.0018927905621239915,9.796157687597556e-05
149,0.005071676454584425,0.00645146413388602,0.0018521721203190586,9.757729755661011e-05
150,0.005412468747090315,0.006927555842958099,0.0018772656767396256,9.716075380906284e-05
