epoch,loss,contrast_loss,recon_loss,lr
68,0.01226876546764591,0.01595237536773008,0.0036736760191464174,2.1404630011522586e-05
69,0.0121310717901603,0.015776931480862306,0.003624066316600268,1.7378034985236535e-05
70,0.011947380218286223,0.015527578587837827,0.0035935842024628073,1.3714331138868997e-05
71,0.011843768550412885,0.015388003128828131,0.0035738882104245323,1.0453658778440109e-05
72,0.011788580237771384,0.015313297782025377,0.003564239766759177,7.631742512670284e-06
73,0.0117195779971856,0.015212426167393763,0.0035695991886314006,5.279499846691251e-06
74,0.01170548609807156,0.015200224514652897,0.003551096657368665,3.4227024433899e-06
75,0.011676932004532622,0.015162789627235421,0.0035432647389825435,2.0816937636766186e-06
76,0.011656162677779018,0.01513296891025675,0.003543615257755543,1.2711661792704665e-06
77,0.01264013773422145,0.016500657074660315,0.003632259549340233,0.0001
78,0.012664301676462248,0.016593876517436,0.00349529425924023,9.99321619703514e-05
79,0.012595300016012818,0.01649491445568856,0.0034961999393999577,9.972883382072954e-05
80,0.012229757875805566,0.01595825798237153,0.0035299248159086955,9.939057285945933e-05
81,0.011958480226652076,0.01562001019337913,0.003414910131444534,9.891830623632339e-05
82,0.011923118282478147,0.015612771961605177,0.0033139272204910715,9.831332840130888e-05
83,0.011544281761841073,0.015112753320666646,0.0032178485998883843,9.757729755661011e-05
84,0.011442118546013565,0.014960474542021984,0.0032326219137758017,9.671223111161149e-05
85,0.011068301974834565,0.01443393246663618,0.0032151647387460495,9.572050015330874e-05
86,0.011287208065914456,0.014814066648856776,0.0030578720616176724,9.460482294732421e-05
87,0.010797563374217134,0.014083399558391345,0.00313061217602808,9.336825748732972e-05
88,0.010581676449995333,0.013823279491164915,0.0030179364907477672,9.20141931132985e-05
89,0.010526251096841103,0.013735151969255337,0.0030388161384811005,9.05463412215599e-05
90,0.010322012493270449,0.013502396400387322,0.0029011167760472746,8.896872509212006e-05
91,0.010510211880803885,0.01373660665697874,0.002981957834951269,8.728566886113102e-05
92,0.009879396296067473,0.012879222343326547,0.0028798029709529755,8.55017856687341e-05
93,0.009683299455112622,0.012588356363024408,0.0029048333749718343,8.362196501476348e-05
94,0.0095149472457706,0.012421719528174436,0.0027324789843987674,8.165135935696696e-05
95,0.009589969780063257,0.012514629255989954,0.0027657648276848096,7.959536998847742e-05
96,0.009073933702893555,0.011820209264624282,0.002665957655214394,7.745963223324384e-05
97,0.009045367106349051,0.011755009894235021,0.002722867642296478,7.525e-05
98,0.0091862481123826,0.0119813265868288,0.0026643984912273783,7.297252973710757e-05
99,0.008699045557295903,0.011294979223263606,0.002641867433946269,7.063346383225212e-05
100,0.008557841356378049,0.011121351076872088,0.002576318880892359,6.823921350249237e-05
101,0.008488879078261865,0.010982454462282475,0.002670536814063477,6.57963412215599e-05
102,0.007920380364521407,0.010237150119003975,0.002514584925180922,6.331154273257477e-05
103,0.0077204873312439306,0.009959074436725739,0.002497117663733661,6.079162869547908e-05
104,0.007626418703633438,0.009840721298686125,0.002459712911513634,5.8243506019491436e-05
105,0.00752337461259837,0.00969201487526637,0.002463214477756992,5.5674158931748854e-05
106,0.00747935043182224,0.009610236468445995,0.0025072832737350836,5.3090629834025715e-05
107,0.007309073484308707,0.009387449331643438,0.002459530074459811,5.0500000000000015e-05
108,0.007302220887261986,0.009382423178249156,0.0024484157504048197,4.7909370165974294e-05
109,0.0072325431695693014,0.009298959167771651,0.0024109058460453523,4.532584106825116e-05
110,0.007103850347387682,0.009111391167577192,0.0024195885664084925,4.275649398050857e-05
111,0.007059227110342666,0.009063954659207714,0.0023815296406003955,4.020837130452091e-05
112,0.0070038804168386076,0.008975298192016605,0.0024039055899872136,3.768845726742523e-05
113,0.006890154500676242,0.008824931912598307,0.0023756744116932775,3.5203658778440106e-05
114,0.006835302233715386,0.00875890882089152,0.0023468869272619485,3.2760786497507636e-05
115,0.006716894458804745,0.008589683817323628,0.0023470532168479016,3.0366536167747902e-05
116,0.006766103365710781,0.008663010518224231,0.0023399867369638134,2.8027470262892437e-05
117,0.006708113217124871,0.00858591398722126,0.002326578374292391,2.5750000000000013e-05
118,0.0066327220461971596,0.008461038794606187,0.0023666498658712954,2.3540367766756178e-05
119,0.006535671290233343,0.008356357163446166,0.0022874041402246802,2.1404630011522586e-05
120,0.006511824452657796,0.008320397304214567,0.0022918211839472254,1.9348640643033057e-05
121,0.006488977786890852,0.008284392505311189,0.0022996768054629984,1.7378034985236535e-05
122,0.006425413929537172,0.008195611725405645,0.0022949525717801105,1.54982143312659e-05
123,0.006379551942275915,0.008138181824604847,0.0022760824154829606,1.3714331138868997e-05
124,0.0063335506039341755,0.008073831502163861,0.0022728956614931424,1.2031274907879942e-05
125,0.006330384583028111,0.008072540466156398,0.0022653542594828955,1.0453658778440109e-05
126,0.006290368239569943,0.00801432903335808,0.0022677933418890463,8.985806886701515e-06
127,0.0062737219952396115,0.007991606454732883,0.0022653254311687005,7.631742512670284e-06
128,0.006248922965460224,0.007955024080415759,0.0022680204623611645,6.395177052675795e-06
129,0.006232171182394571,0.007932694119047786,0.0022642842377536,5.279499846691251e-06
130,0.00620561325243519,0.007898156276481435,0.0022563464376920213,4.287768888388514e-06
131,0.006177587316051359,0.007858268249102214,0.002255998632366148,3.4227024433899e-06
132,0.006178704263341691,0.007860632202658499,0.002254206035286188,2.6866715986911185e-06
133,0.0061726229966249475,0.007854124308069761,0.0022491202088228118,2.0816937636766186e-06
134,0.00614947292318296,0.007822574110370321,0.0022455704029804716,1.6094271405406859e-06
135,0.006153430607082555,0.007828212390787332,0.002245606699337562,1.2711661792704665e-06
136,0.006135199538160426,0.007802250646189653,0.002245413700196271,1.0678380296485951e-06
137,0.0066719615002512,0.008544022239993865,0.00230381971244545,0.0001
138,0.0074491264989774205,0.009660432004723891,0.002289414220528367,9.998303758629009e-05
139,0.007447597270705349,0.009653287388573517,0.0023009871588631843,9.99321619703514e-05
140,0.0075784591278837375,0.009827535286118898,0.0023306152123647433,9.984740801978984e-05
141,0.007975579935494656,0.010390069719142048,0.002341770546627231,9.972883382072954e-05
142,0.007498037863115314,0.009721363437953793,0.0023102784112173443,9.957652063800363e-05
143,0.007440907379592924,0.009658851833228255,0.0022657036936531466,9.939057285945933e-05
144,0.007025995834313411,0.009057424488613226,0.0022859955487850433,9.917111792441576e-05
145,0.007357773388018056,0.009536266282763488,0.002274623519042507,9.891830623632339e-05
146,0.007371484698524,0.00952283311416977,0.002351672052949046,9.8632311059685e-05
147,0.0071849065966186265,0.009331511626927143,0.002176161432483544,9.831332840130888e-05
148,0.006998127514816588,0.009047700599361027,0.002215790584644613,9.796157687597556e-05
149,0.006762011282262392,0.008727541924721057,0.002175773353277085,9.757729755661011e-05
150,0.006887297864401868,0.008889493861935686,0.002215507206468222,9.716075380906284e-05
