epoch,loss,contrast_loss,recon_loss,lr
1,0.28028429821133616,0.0,0.28028429821133616,0.0001
2,0.10159796966860692,0.0,0.10159796966860692,9.891830623632339e-05
3,0.03701198427006602,0.0,0.03701198427006602,9.572050015330874e-05
4,0.024800485031058393,0.0,0.024800485031058393,9.05463412215599e-05
5,0.018639146722853182,0.0,0.018639146722853182,8.362196501476348e-05
6,0.014718083556120594,0.0,0.014718083556120594,7.525e-05
7,0.011947534186765552,0.0,0.011947534186765552,6.57963412215599e-05
8,0.010319168198232849,0.0,0.010319168198232849,5.5674158931748854e-05
9,0.009196404825585584,0.0,0.009196404825585584,4.532584106825116e-05
10,0.008379287427912156,0.0,0.008379287427912156,3.5203658778440106e-05
11,0.007819135417230427,0.0,0.007819135417230427,2.5750000000000013e-05
12,0.007547347232078513,0.0,0.007547347232078513,1.7378034985236535e-05
13,0.007320647283146779,0.0,0.007320647283146779,1.0453658778440109e-05
14,0.00719014674735566,0.0,0.00719014674735566,5.279499846691251e-06
15,0.007137704384513199,0.0,0.007137704384513199,2.0816937636766186e-06
16,0.006849898879105846,0.0,0.006849898879105846,0.0001
17,0.006082846243710568,0.0,0.006082846243710568,9.972883382072954e-05
18,0.005345671088434756,0.0,0.005345671088434756,9.891830623632339e-05
19,0.0049047178588807585,0.0,0.0049047178588807585,9.757729755661011e-05
20,0.004500537687757363,0.0,0.004500537687757363,9.572050015330874e-05
21,0.004117246973328293,0.0,0.004117246973328293,9.336825748732972e-05
22,0.0038934413188447554,0.0,0.0038934413188447554,9.05463412215599e-05
23,0.003788754999792824,0.0,0.003788754999792824,8.728566886113102e-05
24,0.0035150009129817287,0.0,0.0035150009129817287,8.362196501476348e-05
25,0.0034349450337079666,0.0,0.0034349450337079666,7.959536998847742e-05
26,0.0032542726568256814,0.0,0.0032542726568256814,7.525e-05
27,0.003193684498546645,0.0,0.003193684498546645,7.063346383225212e-05
28,0.003137594463381295,0.0,0.003137594463381295,6.57963412215599e-05
29,0.002970005104240651,0.0,0.002970005104240651,6.079162869547908e-05
30,0.00296478671565031,0.0,0.00296478671565031,5.5674158931748854e-05
31,0.24725718698318816,0.3519031681120396,0.00308324148451599,5.0500000000000015e-05
32,0.2185046102279254,0.3102063534160455,0.004533877072390169,0.0001
33,0.1639757546974579,0.231746227790912,0.005844663335786511,9.891830623632339e-05
34,0.08825504624013168,0.12299580288430055,0.007193286445302268,9.572050015330874e-05
35,0.06048572439855585,0.0835323735450705,0.006710213725455105,9.05463412215599e-05
36,0.049833795359397,0.06855733096599578,0.006145547629178812,8.362196501476348e-05
37,0.04231421862496063,0.05788355249290665,0.005985774169676006,7.525e-05
38,0.037777578410653705,0.05159073614825805,0.005546878181242694,6.57963412215599e-05
39,0.03499245780791777,0.04764253220831354,0.005475619433370108,5.5674158931748854e-05
40,0.03202129750085684,0.0436414134533455,0.004907695273868739,4.532584106825116e-05
41,0.03004739818473657,0.04076697840355337,0.00503504498822925,3.5203658778440106e-05
42,0.028713122195525406,0.038899580792834364,0.004944720055209473,2.5750000000000013e-05
43,0.027606670337263495,0.03739957465634992,0.004756560723762959,1.7378034985236535e-05
44,0.026893690723227337,0.03635497044306248,0.004817373214367157,1.0453658778440109e-05
45,0.026601332350401206,0.03593844441541781,0.004814739164430648,5.279499846691251e-06
46,0.02632341983359462,0.03555043542291969,0.0047937177800728625,2.0816937636766186e-06
47,0.028342474857345222,0.03819258230893562,0.0053588915655078985,0.0001
48,0.026115902319240072,0.03519362445610265,0.004934551112819463,9.972883382072954e-05
49,0.024979182082461193,0.03366514605780443,0.004711933490276958,9.891830623632339e-05
50,0.02310622012106857,0.031185479074095687,0.004254617708890389,9.757729755661011e-05
51,0.02243754268856719,0.030236356876169643,0.004240309883607551,9.572050015330874e-05
