loss,lr,sup_loss
0.5725357444847331,0.0001,
0.35934945853317485,9.891830623632339e-05,
0.2525545647915672,9.572050015330874e-05,
0.19119342109736273,9.05463412215599e-05,
0.15379856439197764,8.362196501476348e-05,
0.12742255321320364,7.525e-05,
0.10967012385235113,6.57963412215599e-05,
0.09845168866655406,5.5674158931748854e-05,
0.0906685652101741,4.532584106825116e-05,
0.08560889082796433,3.5203658778440106e-05,
0.08235038685448029,2.5750000000000013e-05,
0.08063270063961253,1.7378034985236535e-05,
0.07887544723994591,1.0453658778440109e-05,
0.07950576066094286,5.279499846691251e-06,
0.07814612151945338,2.0816937636766186e-06,
0.07541726924040738,0.0001,
0.06947536152951858,9.972883382072954e-05,
0.06413665337159354,9.891830623632339e-05,
0.06098565130549319,9.757729755661011e-05,
0.05897610766046187,9.572050015330874e-05,
0.05718884989619255,9.336825748732972e-05,
0.05541041482459096,9.05463412215599e-05,
0.05412076304064078,8.728566886113102e-05,
0.05094916274880662,8.362196501476348e-05,
0.0503327831187669,7.959536998847742e-05,
0.04961449543342871,7.525e-05,
0.049104055389761925,7.063346383225212e-05,
0.04896774646990439,6.57963412215599e-05,
0.04837393892161986,6.079162869547908e-05,
0.04842421018025454,5.5674158931748854e-05,
0.04805130884051323,5.0500000000000015e-05,
0.04782136310549343,4.532584106825116e-05,
0.047406805898336804,4.020837130452091e-05,
0.04747891152168021,3.5203658778440106e-05,
0.04707535498720758,3.0366536167747902e-05,
0.047359880607794315,2.5750000000000013e-05,
0.046731892425347775,2.1404630011522586e-05,
0.04685122256769853,1.7378034985236535e-05,
0.046578711994430595,1.3714331138868997e-05,
0.04671840709360207,1.0453658778440109e-05,
0.04653729881872149,7.631742512670284e-06,
0.046300557058523685,5.279499846691251e-06,
0.04670275528641308,3.4227024433899e-06,
0.04649428891785005,2.0816937636766186e-06,
0.04662021096138393,1.2711661792704665e-06,
0.04679438373183503,0.0001,
0.046901286086615396,9.99321619703514e-05,
0.046303116113824004,9.972883382072954e-05,
0.04607318199294455,9.939057285945933e-05,
0.04596648058470558,9.891830623632339e-05,
0.045889027854975534,2.9493998520392662e-05,1.036083088201635
0.05564736695412327,9.757729755661011e-05,0.9917517462197472
0.07182677868096267,9.671223111161149e-05,0.9012118595487931
0.06307671405375004,9.572050015330874e-05,0.8079150266507092
0.06671785837148919,9.460482294732421e-05,0.730818592450198
0.06914436422726687,9.336825748732972e-05,0.6289748172549641
0.07148711832568926,9.20141931132985e-05,0.5431891811244628
0.06715506874024868,9.05463412215599e-05,0.4876355493769926
0.06545699924668845,8.896872509212006e-05,0.43162013502681956
0.061569655204520506,8.728566886113102e-05,0.3953579024356954
0.05903630199677804,8.55017856687341e-05,0.3653913832762662
0.059001810081741386,8.362196501476348e-05,0.3393816334359786
0.05394940637052059,8.165135935696696e-05,0.3299558749970268
0.05406658252810731,7.959536998847742e-05,0.31403280619312735
0.05267936210421955,7.745963223324384e-05,0.30628542689716115
0.054215004229370284,7.525e-05,0.2907654415158665
0.05180246591129724,7.297252973710757e-05,0.28067075548803105
0.05153049638166147,7.063346383225212e-05,0.2758032648878939
0.052410074454896594,6.823921350249237e-05,0.27024779468774796
0.05209145234788165,6.57963412215599e-05,0.2580663794103791
0.051243687267689145,6.331154273257477e-05,0.25121480138862834
