loss,lr,sup_loss
0.6215354012591499,0.0001,
0.4314578878028052,9.891830623632339e-05,
0.31991267310721533,9.572050015330874e-05,
0.2446811715407031,9.05463412215599e-05,
0.19491815247706004,8.362196501476348e-05,
0.1582441260772092,7.525e-05,
0.1353407060461385,6.57963412215599e-05,
0.1205180718430451,5.5674158931748854e-05,
0.10978798967386995,4.532584106825116e-05,
0.10310024475412709,3.5203658778440106e-05,
0.0976331007799932,2.5750000000000013e-05,
0.0931037427591426,1.7378034985236535e-05,
0.0911433467907565,1.0453658778440109e-05,
0.09015177536223616,5.279499846691251e-06,
0.08876144939235278,2.0816937636766186e-06,
0.08252778436456408,0.0001,
0.0734947073672499,9.972883382072954e-05,
0.06619845636721168,9.891830623632339e-05,
0.061227692291140556,9.757729755661011e-05,
0.056976240926555226,9.572050015330874e-05,
0.05436180465455566,9.336825748732972e-05,
0.051210563363773484,9.05463412215599e-05,
0.04899330171091216,8.728566886113102e-05,
0.0479078312803592,8.362196501476348e-05,
0.04645140163068261,7.959536998847742e-05,
0.045337073504924774,7.525e-05,
0.044583117589354515,7.063346383225212e-05,
0.04351916696344103,6.57963412215599e-05,
0.043152909725904465,6.079162869547908e-05,
0.04282154036419732,5.5674158931748854e-05,
0.04238685593008995,5.0500000000000015e-05,
0.04180417609001909,4.532584106825116e-05,
0.04148329554923943,4.020837130452091e-05,
0.04142961451517684,3.5203658778440106e-05,
0.041172184449221404,3.0366536167747902e-05,
0.04095654096454382,2.5750000000000013e-05,
0.0410423611423799,2.1404630011522586e-05,
0.04078404791653156,1.7378034985236535e-05,
0.040663444703178744,1.3714331138868997e-05,
0.040451908351055214,1.0453658778440109e-05,
0.04046606911080224,7.631742512670284e-06,
0.04033213122082608,5.279499846691251e-06,
0.04049045206712825,3.4227024433899e-06,
0.040512675286403725,2.0816937636766186e-06,
0.040410542993673255,1.2711661792704665e-06,
0.04065410566649267,0.0001,
0.04009867073701961,9.99321619703514e-05,
0.03958083675908191,9.972883382072954e-05,
0.03933219119374241,9.939057285945933e-05,
0.03913091003362622,9.891830623632339e-05,
0.03871039740209069,2.9493998520392662e-05,1.035380167345847
0.04667084797152451,9.757729755661011e-05,1.0076391600793408
0.049706200270780494,9.671223111161149e-05,0.9551283178790924
0.051980105095676014,9.572050015330874e-05,0.8914536333853199
0.05469413780208145,9.460482294732421e-05,0.8099260983928558
0.05618667509406805,9.336825748732972e-05,0.7284913389913498
0.06366892371858869,9.20141931132985e-05,0.654924419618422
0.06471912868853126,9.05463412215599e-05,0.5899088209675204
0.06707906417016472,8.896872509212006e-05,0.5434592769991967
0.06436668642397438,8.728566886113102e-05,0.5181213905734401
0.06407650759709733,8.55017856687341e-05,0.4634523026404842
0.05913295237613576,8.362196501476348e-05,0.43646464136339
0.06164573226124048,8.165135935696696e-05,0.4195377432530926
0.05848287870841367,7.959536998847742e-05,0.39829265013817816
0.057291606973324506,7.745963223324384e-05,0.3815886022583131
0.05724078815962587,7.525e-05,0.36410636478854763
0.05477062652685812,7.297252973710757e-05,0.3555443085009052
0.053880353059087484,7.063346383225212e-05,0.341085059027518
0.05340202072901385,6.823921350249237e-05,0.3300337954874962
0.053118675015866756,6.57963412215599e-05,0.3172951407970921
0.050824609984244616,6.331154273257477e-05,0.30990234401918226
0.04951675355966602,6.079162869547908e-05,0.2939729325232967
0.0494448183370488,5.8243506019491436e-05,0.28666051789637537
0.04958451086921351,5.5674158931748854e-05,0.2776508110184823
0.048534726324890344,5.3090629834025715e-05,0.27710477190632976
0.048260927998593876,5.0500000000000015e-05,0.2712315114275102
0.04822314317737307,4.7909370165974294e-05,0.2677720376560765
0.04692818942878928,4.532584106825116e-05,0.26270211848520464
0.0473789760310735,4.275649398050857e-05,0.25920129158804495
0.0472637214032667,4.020837130452091e-05,0.2594513609524696
0.04640661805335965,3.768845726742523e-05,0.25128287797974
0.04576980242771762,3.5203658778440106e-05,0.2509462208517136
0.04635684458272798,3.2760786497507636e-05,0.24713950724371017
0.04550877333219562,3.0366536167747902e-05,0.2443015580215762
0.04650473115699632,2.8027470262892437e-05,0.24113001025492145
0.04662410289581333,2.5750000000000013e-05,0.2402851446982353
0.04600621719977686,2.3540367766756178e-05,0.2377514507501356
0.045856639210666926,2.1404630011522586e-05,0.23334519709310225
0.045327836248491495,1.9348640643033057e-05,0.23158315160582144
0.045094766920166354,1.7378034985236535e-05,0.23024498022371723
0.04529021414262908,1.54982143312659e-05,0.2273783794333858
0.045171934845192094,1.3714331138868997e-05,0.2281459156543978
0.044900376349687576,1.2031274907879942e-05,0.22517785574159316
0.04453455510416201,1.0453658778440109e-05,0.22409547048230324
0.04568943234958819,8.985806886701515e-06,0.22158202913499647
0.04494858533143997,7.631742512670284e-06,0.22188295087506693
0.04461426687027727,6.395177052675795e-06,0.22134328513376175
0.04502804271344628,5.279499846691251e-06,0.22027133549413375
0.04479422952447619,4.287768888388514e-06,0.21945534790715865
0.04404892945396049,3.4227024433899e-06,0.21943222274703364
0.04470958587314401,2.6866715986911185e-06,0.21942242691593786
0.04473224002867937,2.0816937636766186e-06,0.2196304528943954
0.04525089782795736,1.6094271405406859e-06,0.21833130957618838
0.04476306374583926,1.2711661792704665e-06,0.21887486692397826
0.044306982308626175,1.0678380296485951e-06,0.21840996415384353
0.04433837865612337,0.0001,0.22047462386469688
0.045786473500941484,9.998303758629009e-05,0.2187118164954647
0.0448751501472933,9.99321619703514e-05,0.21461008392995404
0.04475331186716046,9.984740801978984e-05,0.2033239035837112
0.045135241001844406,9.972883382072954e-05,0.2015517012726876
0.04495863416897399,9.957652063800363e-05,0.19586177747095784
0.04555936849543026,9.939057285945933e-05,0.18968292301700962
0.0450227888567107,9.917111792441576e-05,0.18117828571027325
0.04433692020497152,9.891830623632339e-05,0.17793344345784956
0.04420870502612421,9.8632311059685e-05,0.16644086328244978
0.045454083675784726,9.831332840130888e-05,0.16781389280672995
0.04479299671947956,9.796157687597556e-05,0.16353433507104073
0.04483206955982106,9.757729755661011e-05,0.17281853479723777
0.046370651705988815,9.716075380906284e-05,0.16382215965178706
0.04328565499080079,9.671223111161149e-05,0.16380555110592995
0.040976805213306634,9.623203685930869e-05,0.15058355754421604
0.04089199259345021,9.572050015330874e-05,0.14779806930211284
0.040826763957738876,9.517797157531811e-05,0.15183560862656562
0.039036065473088195,9.460482294732421e-05,0.1459403232701363
0.04155063057052238,9.400144707676729e-05,0.14084650768387702
0.03797678662730115,9.336825748732972e-05,0.1442393057288662
0.036948618944734335,9.270568813552756e-05,0.13229891633795154
0.03773728146084717,9.20141931132985e-05,0.13139258084758634
0.03613607033288905,9.129424633678978e-05,0.1282295541417214
0.03664258920720646,9.05463412215599e-05,0.13319732921738778
0.035857994841145616,8.977099034441615e-05,0.13386994143647532
0.03491597270060863,8.896872509212006e-05,0.13267108990300086
0.034829127469233105,8.814009529720155e-05,0.12517466348025105
0.03511399609435882,8.728566886113102e-05,0.1241361131110499
0.03443233349493572,8.640603136510824e-05,0.12834543470413454
0.03430136951750943,8.55017856687341e-05,0.12743287581589915
0.033453049404280524,8.457355149684082e-05,0.12342341508596175
0.03423711843788624,8.362196501476348e-05,0.12393604291062202
0.033177985077989955,8.26476783923441e-05,0.12014102094596432
0.033550413591521125,8.165135935696696e-05,0.12209752009760949
0.03202206268906593,8.063369073593168e-05,0.12111061258662131
0.032040543255529234,7.959536998847742e-05,0.11662444688620106
0.03163036185183695,7.853710872777923e-05,0.11500604426668536
0.032361335187618225,7.745963223324384e-05,0.11394356864113961
0.031552780220018964,7.636367895343946e-05,0.11477595759976295
0.031289245667202134,7.525e-05,0.11111300510744895
0.03078400164044329,7.411935863285063e-05,0.11313943997506172
0.030106826751892055,7.297252973710757e-05,0.11126801275437878
0.028646982607564757,7.181029929201061e-05,0.11059198095913857
0.0287817822370146,7.063346383225212e-05,0.11302401149465192
