loss,lr,sup_loss
0.03977631923875639,8.26476783923441e-05,0.12034937715338122
0.03905402948813779,8.165135935696696e-05,0.12757015492646925
0.03706108858542783,8.063369073593168e-05,0.12055659630606251
0.03589206415095499,7.959536998847742e-05,0.11980699747800827
0.03525049425661564,7.853710872777923e-05,0.12087344017720991
0.0350637658100043,7.745963223324384e-05,0.11746936844241235
0.034551125418926985,7.636367895343946e-05,0.11322360413689767
0.0343271383483495,7.525e-05,0.11550995226829283
0.034094836962010176,7.411935863285063e-05,0.11194800513405953
0.03414035867899656,7.297252973710757e-05,0.11299963535801057
0.03403644769319466,7.181029929201061e-05,0.11313604827850096
0.03436245622911623,7.063346383225212e-05,0.11345006116936283
