loss,lr,sup_loss
0.691690423658916,0.0001,
0.48981778004339765,9.891830623632339e-05,
0.36763800574200495,9.572050015330874e-05,
0.2863026128283569,9.05463412215599e-05,
0.2306426763534546,8.362196501476348e-05,
0.19162580370903015,7.525e-05,
0.16329537172402656,6.57963412215599e-05,
0.14334756348814284,5.5674158931748854e-05,
0.1301232815853187,4.532584106825116e-05,
0.11835056995706898,3.5203658778440106e-05,
0.11221208183893136,2.5750000000000013e-05,
0.10729904738920075,1.7378034985236535e-05,
0.10389184446207114,1.0453658778440109e-05,
0.1028566730341741,5.279499846691251e-06,
0.10163342181060996,2.0816937636766186e-06,
0.09467873988406998,0.0001,
0.08310520835220814,9.972883382072954e-05,
0.07403080644352096,9.891830623632339e-05,
0.06763177471501487,9.757729755661011e-05,
0.06283247524074145,9.572050015330874e-05,
0.0587046957973923,9.336825748732972e-05,
0.055639381520450115,9.05463412215599e-05,
0.05323271360248327,8.728566886113102e-05,
0.05186351987400225,8.362196501476348e-05,
0.05006062638546739,7.959536998847742e-05,
0.048314894549548626,7.525e-05,
0.047541765230042596,7.063346383225212e-05,
0.04685843363404274,6.57963412215599e-05,
0.04622779254402433,6.079162869547908e-05,
0.04542935586401394,5.5674158931748854e-05,
0.04515126174581902,5.0500000000000015e-05,
0.04433186644954341,4.532584106825116e-05,
0.04390957406056779,4.020837130452091e-05,
0.04358417261391878,3.5203658778440106e-05,
0.043504297600260804,3.0366536167747902e-05,
0.043370001417185576,2.5750000000000013e-05,
0.04300634203744786,2.1404630011522586e-05,
0.04303694263632808,1.7378034985236535e-05,
0.04273655132523605,1.3714331138868997e-05,
0.04260818646954639,1.0453658778440109e-05,
0.042766663911087174,7.631742512670284e-06,
0.04261040088853666,5.279499846691251e-06,
0.042520640684025626,3.4227024433899e-06,
0.042538485888923915,2.0816937636766186e-06,
0.04233293275215796,1.2711661792704665e-06,
0.042746495588549545,0.0001,
0.041917051055601666,9.99321619703514e-05,
0.041896388599915166,9.972883382072954e-05,
0.04134743181722505,9.939057285945933e-05,
0.04063584988138506,9.891830623632339e-05,
0.04052186823849167,2.9493998520392662e-05,0.7427456770693103
0.04350918757596186,9.757729755661011e-05,0.7373266461635789
0.04638434401048081,9.671223111161149e-05,0.7178770113255708
0.04868595182363476,9.572050015330874e-05,0.6724084104381262
0.04852289626640933,9.460482294732421e-05,0.6322845367774848
0.04911563864776066,9.336825748732972e-05,0.5863954429064067
0.04570082934307201,9.20141931132985e-05,0.5624647261274438
0.04462230804243258,9.05463412215599e-05,0.5254964753985405
0.044465531195913045,8.896872509212006e-05,0.49188921468392494
0.044333044572600296,8.728566886113102e-05,0.4624492858326243
0.04369901799197708,8.55017856687341e-05,0.4421871844078264
0.04217462680701699,8.362196501476348e-05,0.42821634837215944
